user;digital_footprint_score;cpf_score;invitations_sent;invitations_sent_approved;friends_in_base;acquisition_source
1DA4612CDBCED2CCEAA0CC13002E5E11DD2DC26AA3474B4FCBCD4788AF983AAD;40;977000;0;0;0;G
289836023328419849A39A23730AFD320A97F9DAD0FEF042834C838A040A12E7;145;47000;0;0;1;G
1186018623B711F6F666D8158AED18F84EFB71E2936973BF789F4E1BA476083A;50;964000;0;0;5;G
66AA91252BD900D7F0AF1E21498B6E8F1EE999F3461F2EAFE722FE73CD18A3B9;214;511000;0;0;1;G
423E36B3CEA0758DCC6A5BC1AF1042C543F8B12458CD0AF84E80E038CC6A9EB0;50;47000;0;0;0;G
DCF3BFA15C254255585266CF6CA4CB51C42414E676B36A9652D5F2111ED96491;50;818000;0;0;0;U
A0DD8549F81D2F31AC2D68718200A2BD4378D213ACE4A1FA26B40AAB7B34A8B3;95;773000;0;0;0;U
3023B0C17BA10735FBC1F3D50F687E7447D85BA1140E91AC1B730011B3E82DA6;500;178000;1;0;5;G
AD12CA2773D086B5DEDD59BB1F2C2F4787DCC9163A40ADEA2C697CCC45E6E081;222;178000;0;0;1;D
B2AE82B8CB1F6E56B64AC600B9F1E404EB4B126BBE1191CB4FAD9781895CEBF5;150;683000;0;0;0;G
932D58EA577FCEBC7003FA7A2AD224AB9E5CC0DE0755432456731737E0A49632;906;916000;0;0;1;G
EEE866A2D2880F5E2F9D0C0640D31ED6C8FC7E943EDEDB593386FD40918DAE35;50;913000;0;0;2;R
4C6912E58CBDAF57A1A2A0442443D58FE017A95D233D7FAAB89A51A0C1DC82D9;87;875000;0;0;0;D
8FADDD9CE6D2ABD24A87D2D9553526A6D029BD5E4566AFB64AC0E85B56221A81;40;977000;0;0;0;G
220CA49A441268296ECB68D4DB1943FEB1B1EC77C69000A1853D8DBA8A2C5505;40;932000;0;0;2;R
24344E0CED30567493B91D3A38809E5C76CF9989B90611047037E7EF99E2705D;40;377000;0;0;0;G
79E186C5C692687F1A51EE131BF99A0A0ACF42FB9FC50A7EF610BCCE0F8D9A23;49;566000;0;0;0;G
ADA2C0F940E343F190D5DB8D5FF30F579F80E52E5E1B0B68A318D050CD023CAD;94;850000;0;0;0;G
B14EB95B682A377A7A259522CB9E2139C305DDF486999E07C5E75B129B5DDE2F;71;566000;0;0;0;G
9A8D4136FA9BC98E52CAD0738DC1BEE83915CFFEF45B08F35B605744BB0F9296;50;944000;0;0;2;B
0873D8E70BA06A1690B896A33C946AC40AE0138D5D78597232E381F670955D10;500;504000;0;0;1;G
162872F934BD1BA54325EC77B174ECE80E98FD29850F7EBF9CF554A45119021F;500;49000;0;0;1;R
700899D1BD72D976FBD6B23D6A8850D41A24B83EDAA4827D19366E2391F48D8A;50;836000;1;1;2;U
33BD79F9D5E17D50391FA148BA735E3BAC08470E4301016E30282B96F3583BB5;500;831000;0;0;0;G
B3AAB852FAB4C75DC4140250EEDD01E7781FA113103FF400E9C6E67851D800B1;30;511000;0;0;2;U
1187306E54F661EA2649520E108FB56B3CC97D42658D7AF5F81831FD37EB6015;123;246000;0;0;0;D
6B55BDBE2893B2A94605F76EDA1E36D25F19DD61DB558E4B9F5043FC452ADA42;40;246000;0;0;0;G
1F0A39943D5DEC699C32CCC83EB018C32C991D88DB2AB2F41D51F27E8A172B38;222;459000;0;0;0;F
B743D428600745D060376B1F338C040C47A9CEDC0ECCD975D8C8B58F666221DA;147;75000;0;0;3;G
475069BCAACCAE91FC60B3F8F780BB3A9DAA7050D9D573DD3804E6937BBF13CF;30;960000;0;0;1;U
AA8F5CF41BD6059C248740BE211B282E13F1C2712D407750C07D52D0C75100E4;223;233000;0;0;0;U
86BAF1D4F14C48528A5B02A491AB0564DD11D51EFF0CF8BDDB9AD3E253539038;84;901000;0;0;0;G
5C435FB8E8A271DF8E392F2B09102203B0BD28664E4F32B23618D24855C8B90D;30;875000;0;0;1;G
C4EDEC170CDB5AFC4EE5D6CD2897A4017B5AB5B69430E9209470972377ACADB9;50;246000;0;0;0;G
F360511ED69B1CD569445FEA86B18A9BD171E0A5C52772D289B87B201820CEC3;225;703000;0;0;0;G
30C446D843C960F902C1EA132C528F863F2A4038416B9E3F971E9AFB6AC10A89;890;956000;0;0;0;G
B701A09E5D07494FFDE325ADFCCB3B184E0D027B7934020246B72012E976BACD;136;60000;0;0;2;R
7161DDAED12734B7EA71F079A496ADDAB7E3CCAD9F9CFD5FE69B07C5DE4DCBB6;56;913000;0;0;0;G
F57F68CED624020DFB701107D5CA761F383F727EEF59646F6AEB3E3E94C9444C;200;178000;0;0;3;G
34948B226F15D4809DB48FC5DCD4E3F22735C86E1D2B221411CED0FD9F128113;142;683000;0;0;1;D
0DF7CC68DD4959A1549D1F5A226CB058F2EDDFC66E00186F9102FC2B2F6DBFDB;50;768000;0;0;0;G
630C2C2FD7C5E25A40C93C6317E42E3AE39E0D04DC6FE0EE33B5BE8D89647994;500;951000;0;0;0;G
9A884B56FDE9C6C105B16960DD10744AC1A2ACB37CD3637E8A50E6FA088E89F7;236;47000;0;0;0;U
08C7AD7D39B792C1511ED5B293C8D5176B1C45CCE015FB33AE40C7DEFDE48EB6;40;768000;0;0;0;G
9E3FDB5C7BF62B8622CC1EA162CCB548E1680D51734AA48707396311F617302E;50;485000;3;1;4;R
D53FEC9C54FC015AF32F1B55DA197AD3C4BEF8864120028EA3BA0BCA80231676;81;641000;0;0;2;G
CA56E596539DA4C79AA817D5355170B0087E312ED5DBABB503F8A7E44A78766C;81;226000;0;0;0;G
4CFA41088B8172E4E6724473116B4A6C972AD5A0869E29076C35158EC6F8F629;50;73000;0;0;2;U
9594D2110D1770CFD65686AFF50DE0DF376EDA9FD5BD787CB40E40796DD4567C;30;951000;0;0;0;U
9B53E96F80CEA428D4647EF8C954AB96E0ADF4E5DFB86CBBFDDDC9D0CE1A50E1;173;246000;0;0;0;G
FAF441C354E031CAD108B2B5FCBF5B05B029011151DEC2D965D5BE330FFE0C2E;130;47000;1;1;3;G
B178FA58C94AB47A7625D608E794AB1F7B1E25840D574C7B7BEF94CF59136F61;500;256000;0;0;0;F
9E577F8667EEABE4BE08DF6C56409E40F33A757832C9184D01C978CE5575A555;40;377000;2;2;2;F
A0F7F9BE63631FF693BC4BE29657F74EDEB85B70A64AC5AE30C63F6067696FBD;226;178000;0;0;0;G
CE509922E2312CC84F2B0B18A2E68B9DF55C2EF165DC452C7F47D11F499816B0;50;538000;0;0;2;U
FE0AD79A4A7CF0F5F009F6D6B7D226E9E14B8B132D4328FD995128BB3370CDF1;50;653000;0;0;0;G
A0DF8EE036DFB7457B46F8612156A3D3AC9ED1F82789B85480F1C44ED6FAAE87;40;49000;1;1;8;U
CB764C45E06FF830463AD11B3E790BFBC6FAA1A477436B084A140D2C308D5CD5;709;613000;2;2;6;X
4ACF0C1FF818EF95CB1EE7C57A84EE83527ABCE7BF05B2E7DD44842930B2A394;50;957000;1;1;1;U
DF621D1C9153271237D3205707724ED88324AF365CC13C9EA5D6180B5301E116;214;845000;0;0;0;G
7E543B804860E05E26C7CF60C93BEDC9CB02678B04170DC843BFF5D7CEA9B650;50;836000;0;0;0;G
82087451D7250A06573586603FC9E6129A4642404839E258B1EBD39581489932;40;929000;1;1;5;D
5F11D531601BE91B424C54BEF02EB724F0432DD05C34B01DC4F02F1A941980F2;78;932000;0;0;0;G
E45677ABE04D751C670DC6164FF9F502A725B140E0DA51D0DE59ECB20BFBE4B6;82;922000;2;1;1;G
24973812B775128B851AB620151FF353E8715FF69FA1FB17362F8DF34076F0BC;40;549000;0;0;0;G
A745ADEB4FF2E0EEEA7220EC76EDDCA547328A40E79A6F94A8C0C79BE9781DB3;906;871000;0;0;0;R
F76DDC3A528242AAC1352418CA612342D1BEF3D883EF05E7572D9BBB1EF224C1;87;831000;2;2;3;D
04E3A46927E8A184B6011467F2D4418E50A6553BFFAA97F6A20B51F955961283;191;47000;0;0;0;F
1CE350E5EABBBD04CA277D65470EA33C86AB8825478F000C2790CDD86AD7B20E;50;836000;0;0;0;U
2FC8F439768DD5BEC9137639D3BA2A6B66D0176A2D4F35A3FC8D0F18662A6C02;50;957000;0;0;2;G
84C7F422E3600040D68EA828A2C50BB8FF92BA4A1AA1384A017A5721468C1776;79;953000;0;0;2;G
D9A389E7C3B0F6124AADF5E468B07DF42955E68B3C2855B467FD3243555AC7A8;30;850000;0;0;0;G
25586A70EBF4AB7E308D30A15E3AA03AFDA6540E3C7876E9C53AFD97DA8BEA90;230;178000;0;0;0;G
B653D234E1A490B092772818907ADC6B0235B053FDEAE59BDBBAC2263AFFE944;50;964000;0;0;0;Y
4E22E6A2E1FB92439850CD522D2E384D5C95E2B50669EE773E8A0527C2C11339;500;49000;0;0;0;A
80798A059476CD6D6B38973848F96BFC949C36AF35CECCA156E44CDFC0F12FE4;76;155000;0;0;0;G
4B2891011B9F9EBA63E5F1FBB093BFC2FEFAB1B4609E581DB10C87467519D962;90;450000;0;0;0;G
A7C261232098D5CEE3D624946E7E2791AA5AD8CC13EA702757009212B76286EC;122;377000;0;0;3;R
11D96BFA5C0C0D9B25644A741249C38F5C0568313A4079DED711B56AE59A15F5;197;145000;0;0;0;R
88A4C4E600BB41D39A0759DCF608B8F7BA0F1DF0B38672B0628A8B56B1624B2E;;;0;0;0;G
1F4F3D256A63BF30D50726104307B3045D4A8B9BB7F0FAC5DAEC18D57689C1D9;;;0;0;0;G
7B06E70D6B830E4C66CC009C01332D628CA0FF1032E69B783F9CD4AA7F59D79D;;;0;0;0;U
A6F378428742BE5DA1A1F61922008BC9154B33156C71D07649DE686B18824619;;;0;0;0;F
1C6D9E590B7EE2BE367A9D42A5F279F58982D3678DCA775955869427C8B11077;;;0;0;0;F
A735F9B6955181FCE68F1EAD3ADEC032D01CC8798864B327EE44FE8FCFE82E42;;;0;0;3;U
4F08106F6A2F7B02236C7B0A4A4D9FFCB9BC1B038422D0B6FCFA8F25F585276B;;;0;0;0;G
B75A6CD225826DCCB6244907FF9DC592A1653A5E36FF2316D5736AA5188E94E2;;;0;0;0;G
696BE64CD2261D8FE795EF25A02B916E82BF02DFBF4EA7CED7B849E4B560A2F6;;;0;0;0;G
9655C3325B4D99A88A17C56E97F4DB50940872E448CD3E8BA05A0289A2106DB0;;;0;0;0;U
2D8EEB03422B3E9CB004F797A8FCD94C8B3FA201E1A96321FECA0B90B32A0F16;;;0;0;3;R
CDC0B7FC1B945FFD3FF39F66CA52ACD7F2273200EFF99E7157FDD4B6F6B4474D;;;0;0;0;U
90E6CB7F82765D10C6C6E0B5F7D24E66E73D2FA1CB38EE6B29B2884E41C5BA1D;;;0;0;0;G
CE5FBEE7428EEC40AE991271EEBECD2CD5E0E06C8B0F045DFD485653F57F1420;;;0;0;0;U
2A651A6BF74081DDABC6A55EF131F685AF4B80DC18E615A5F8A09D22E4F4ECC0;;;0;0;0;F
F31BD4B7777C03A33847A95AF95522B1422F94FF0557D761E311B90AE56E95A0;;;0;0;0;G
5CFAF0F0EF0C5B55D72FD363859D80B71C1E81E2351DEB74201B4CCD659025F6;;;0;0;0;G
61695E719BF277420BB0883DD60C428B6026B22B7771DBD397D37833FD44B86A;;;0;0;0;D
80AF645C1ABFC06E917977CD2771C1C3EA762B0B5433B2DAC6244CF454374ECE;;;0;0;0;F
1AF76956297323A497EFB52F0882E3F50FD3DD80A6EF6BCEF4F6992D58C552F1;;;0;0;0;G
B1676FF61FAEEAC19ADC5E57BE26EF9EFF9510368EB0DF6EF20BEE8C84DEB097;;;0;0;2;R
28368134A539B9FACE915C5CAF269E1CB206AA87B3E6BE50A553475F565E2438;;;0;0;0;G
0FA033FB913ADBBFC6E53C8116EB0A043254E703C4355D60E961A7F6028F1A69;;;0;0;0;G
E547DD6E7E8C192E2A661939DCD9A9A2C5FBA06415C5B5EB48E8851CFDDE77B2;;;0;0;0;D
00E4FFEB05D8315C440287D58A42F03271DF0850C0C62C878DD0F4829EB762B8;;;0;0;0;F
5E9D2C39C365B4805DAC8BC3AF8AA27365E2DA8F1D26050A4C60AC0A0EC69191;;;0;0;0;G
730079299F0894ED11725E7949A38D70FBC65B5C8F6FFF4C6B3A2960E8C7D26D;;;0;0;0;G
46EB1E07F74521D7EE75D7B1BC8F14003ED37E77398AB72A2ED5B57F8E890CBC;;;0;0;0;G
8410326FD4B61AD6783D51671C31D171EF3F1BEDC8A60C5736522A6C759EAC4A;;;0;0;0;G
AE58E103D191F42A57C98B3F65B48EFF8AD3FC13374C26EE5F04C359B98EE924;;;0;0;2;R
5D8650BED4289CBC00EAD1D0236227531372F6153F93DE7D55CCB5F8318CC93F;;;0;0;0;U
8D90F4F750F8DF8B5E340800F9E6530E45BD21630548A9E341697FFB1693DC94;;;0;0;1;U
D0AD23B520720AB06D7979426F4623F7C2B70AC4730C71C92904E45D3390E806;;;0;0;4;G
F2452AAC6645E2043FF4FBD5914FCB3DD86466E2B3A2BAFBC6913C9A64925020;;;0;0;0;G
D250ABDC46FA5B35A6A44CA3C62B2F2ADCED962ED2BA6CD1D06C0221458B2DA8;;;0;0;0;D
4420540A3AF3060F85702B567D9294E2D4D3D90000AE26D6508A9238610DD2E4;;;0;0;0;G
458367758C8754AD6712BE91FF83F2CAD55CBE367F73B039217C2ACDE91AF62C;;;0;0;1;G
126F45FBDE6B69168EAAD55D5DAAD5B46F772805CE845FF386B315004F45EDC7;;;0;0;2;G
D0186481447DE4D833BB801BB2163EB7BC3AE43355D4AAAD34D0E3484F52DDB1;;;0;0;0;F
91A43A87CE106244B97AF187D2FB71546CDB8C0C63A6DAAAF50E66F99620D6DF;;;0;0;0;G
21556E48FBFB2B84A2751C86E840CC17A7663B1F8BAEE0404DB50191F79E8358;;;0;0;0;F
22CB8AFAC6A417D557369664E546A27CA10A1DE3605A9C777B50C562176B6201;;;0;0;0;A
7698C8EBB680278CF8F72A7CBFBC4CF729A0D9E2C033E89B6A4D7E8D8826A0A0;;;0;0;0;A
9E34C78534E1883B433D3CB4CF5CD5BB32D82B57ED394C1B9BC1103D6FAFC4B8;;;0;0;0;F
46598F18182F9A46FC474B1FEB523015DF58A76665F0CA45FF8F78D2FE51B109;;;0;0;0;D
A63A0853C46EC503477FD3D5DAE9A84CE58C8C39F031EC6059E7BDBBBA1FB45B;;;0;0;0;G
B2DC436BB653F12EC36BB7B61D29A00A0D2DF124B862BC045F2081E584CE9021;;;0;0;1;G
753EA2BCFE6FC7D37FD5473DB8E2CE362B16E48F4E8B3B52AFC01EEC0C98ABF9;;;0;0;0;G
B8FC4DE03CCDEEA1CC437F9525BA8E1F3851DBFDF885E778121A948F4D08B835;;;0;0;1;F
CA7E21B040D1C919180D81934791EA3954C158933C4B0C95881659E87CD03701;;;0;0;0;F
89046E045DB2F4ACD1EEA88670A119835542AABE52C149914C2751B42AC3A4C9;;;0;0;0;G
42F28CB3593BDB69EA13603472C3FF89BD0575A2EE7C2A8E9F04540542EB9E3D;;;0;0;0;G
35C921D657510C50961F43E2EA6C21F544EADE8C44D667EE3AF5B2F6599CEAEA;;;0;0;0;U
DAF52A05F82B064AB364F2C5516E74A7D084711E8A2F70BE0F99FC43F5047C29;;;0;0;3;R
F6B80D002742B807459DF2EC985D52288FE062002F167B68A4A2DA4853467630;;;0;0;0;F
6062BED6FF090149D19B8118680970578D18939F54B0A881921A6D01A090E911;;;0;0;1;F
AAA2B69E6A5798287C6D0C55B803C7FE889C49AC74E6322C4AA04B7B9C077CB7;;;0;0;1;U
7006A2DCEFD9456A7105AA27530F9E76DBA65888951EACB4307A9E03E3BEA50C;;;0;0;2;D
020150DC22B37B7A8B4B4A6E5FA480B56BE719851EEA202D22EA763981339B50;;;0;0;0;U
80E11774D69190A2006418D96B3F4A692754E71A4BBCEE242152CE933EA6039B;;;0;0;3;D
82312D39E3D4FCF1CD290530C8DE49295B650E93F69DB8FAE014FE6D5B18A55C;;;0;0;1;D
B722FBCBB027473D1C340C279F586E9B5E55B6C49F5E5D4EAED866420877D172;;;0;0;1;R
27A2EA6AB1F580C948A3F6D16E8D6AA02DB89E9413CAA5D24C1BD50940134395;;;0;0;0;G
6407432015AD2531180850029E59B2039AE03AF9CB10EABFCBED431057993498;;;0;0;1;G
4C34014492C8B549D982D3F49FB1ED9A11B808A9D259E4E4607BA9C8381D1B86;;;0;0;0;G
180FA22456F48F0DBB56F67ABB57F95AB594D6E523D8AC07F574399238E6C86A;50;764000;0;0;0;G
53AA03019CB27CC0D9066B3AA1376D6963D38F58D0393185F73357ABDE270B61;500;163000;0;0;0;R
2814F7A4F98E6AAFA5DA8EF2960E43C33F3FBA52E84370740C8587A69905413B;40;973000;0;0;1;F
5826FC0743B49420660786D2EAFBCBE69639D4EC7246157F7E52A74AE05457CC;40;124000;1;0;0;G
F1CCC666A67A18E837194381DF4899B5EB69F82F42D7C2DF6001D763747E8898;168;377000;0;0;1;G
EC24A50457583E733DC21B418BF4AC56B433FFF008029BDFE07068AEB6CA7346;50;941000;0;0;0;D
4C13B3656A5C9EE6A6071A696914A33377F1ABCAB765CB609695FDC276CCC330;191;377000;0;0;0;G
5FDA9FCE7C24E256BA0D0A1926E4856DB1C37DFA0C18C85E0078E2BA28F72847;906;957000;0;0;2;U
C364D1B6F364437739F452BDE20777B2DBD0BD1A452B055DF171D4D945ACE76E;140;178000;0;0;0;R
F8150E5DF88A9941C53A597597800203934EA7B5F3ADDE1CDC1BCD2C5C632560;82;246000;0;0;0;G
4F040DB4D1EA1D211970AF332A9600A3236176633682674B51DECAA077683750;40;246000;0;0;1;G
16BC908BACEA590A232224FD9006ED81982C3BD86B75EF98D0C58171897E7C7D;500;219000;0;0;0;G
18524FF82B2E802533217520CD6AA80CCE660BFD4A452FB85C1387A8AAE027D2;40;33000;0;0;0;G
9AFE99A8C0E03FD12CCB5B9B83AE79C0D40B4B0E27BD5510375193A2771EE1FA;40;696000;1;1;2;G
E357C8A98171842F64DC84E7812437816FB097EBD2E21B9CD10C91A031245C59;30;355000;0;0;0;G
47553B85D9F40A3F4DDCCADB428102B572716F950DF31F36D073DB1DF4F1199A;232;43000;1;1;3;G
0887E9F3BF222972357D45772D45BF44A6B0FC6CA2F218E7E042880DCF2405CC;50;896000;0;0;1;G
64DB65E4C23B51913E964FD533418680128555A844700164DB6F4C64A33783E3;500;219000;0;0;0;G
35FD31458150242842BD20B360765FE1E194B6BC744D81FD69042210F36C706A;50;956000;0;0;0;G
0E50A27FED649ACBA6EDB757AA2C381A323F8C102A4B4DE0B7123316542F71E7;50;759000;0;0;0;U
DB473576AF053B36D1F820584E42A36EE6607592C02A44A15BFF42D11DECA394;84;875000;0;0;4;U
22E589E945586D29FB5FE8CD0AC711CD776112F56FDDF737095AF609DA2029DD;500;764000;0;0;0;G
A8D73FB191C374FAEF63CAB5B168FBEFE1A5DA0AE965D4D054B7BB81B1823FF5;155;178000;0;0;0;G
3A8AF029CB1C978F2976A8B50DFDB6320F95552F52DB6534C4028A66B164AAA0;91;958000;0;0;0;F
13FECBFA69D65795969A98FAE15B8800D729DE1508BF9F9CB2BE5471ADD63790;170;377000;0;0;0;G
CD92F470233C5FBE416B108A0A2A2CE96EAD647EE2C6568785D1E1AA2A8D9946;930;922000;0;0;1;F
984F2EE5520D1C8FFCEB84B424D964476191C20C2C3812D0799EB56CBC8EB6FC;40;309000;0;0;0;A
7B5B1CF3AFE9AA3A4F24FA7E966C58A9C7B6B6C468F849090EA0E704FAA4F04D;40;683000;0;0;0;G
2BD0A45CEC52A22600F8F636C4F0AEA4BC55F284CAC20FC3DDA7F4B4B0FE3118;50;377000;0;0;0;G
5D2162D119517E15690F487BFA80429DEA5EE05DE75836110D1169473BCEBE6F;40;110000;0;0;2;D
6ECA69F9D8087D50AB5FAB345B4ED7912A4DC6AEB44A1178E786461E1DE37CF0;500;879000;0;0;0;G
25D397338CDF3A4273C1339A529D758616B9135F9DC04833D5A7899A7A17A90B;50;979000;0;0;0;R
7BA76FDC9D9113457A979AA2E8B7C370EA61460F58CB2FB5D8168808E78D643F;149;916000;0;0;0;G
AEF0682B8AA50FFEE4DEEFDDE86314E2403361830A1170199034846F60958842;500;261000;0;0;0;G
852F0583CD5B55387A336D0574C2383CDC6018A99BFA7F6ADE4C60944B7CCD11;109;246000;0;0;2;U
E6FC4B3613416267416E9C2AB5F46B8028DF0003514DDF9F19DC6AA17A220E86;25;696000;0;0;0;U
FD5C0A652C80795B024A4A52D37A691296FB1A4D04B438392FECD845A8476DC5;50;219000;0;0;0;G
F58F770F9EF69B09F2A04750DBDA22D5E452BA657EF0948FDB278CDD36B570C5;50;845000;0;0;0;R
11085E3F64671713E8A01A67C7871ABDB1C35137ECE93B1A0DFBAC132F66AE1C;500;504000;0;0;0;G
391A55C222886C4C98BE4839E3493B72914641E35C34A610CAA3874EE8E0A81F;91;246000;0;0;0;D
7C45231D8C4106FF39DDCD137B00FDDFDD11AA2E9F36D2F007A1F52011B647B7;73;926000;0;0;0;G
4AE2EE60F4E1208AD7C6F2CBB9A832D703D67896AA287C8DAC31AA21E5255587;40;786000;0;0;0;R
5083468539AE34F2ACAAC9800F00CBD4D3268C283084DEEB1DC4D7966073CD22;500;822000;0;0;0;G
874A7DFDC84699B4AC6585DA3AC07E30E0106DD0AEED1D5F06D7CB2138EDA05D;500;301000;0;0;0;F
6FC5BDBA739B3B952BF3E71BCB8633249DF5058FAED0706CF79D9368D0F87194;20;621000;0;0;1;U
B7E0DD4E528DC56F5EC3277E13BB4D415FE1D323F375617B2220AF35CDECA18C;136;178000;0;0;0;G
AD8A071F284378B49D094AAC08D63E560A5EBA82D7D51D76E729363AD04EC47F;40;246000;1;1;3;D
D8978A748558076D3C385C765C1A9F23CFC8D8380872FC66901A18F310ADAA6F;214;49000;0;0;0;G
0250F65004517C8CE6293179F887FEF793040B5AA1EB7173C54181762280F969;50;285000;0;0;0;R
361D13C038CEBF263A23FCE8129687ECC818FF5DCEB1A58443EA7395E7CC100D;177;462000;0;0;0;R
C7470AB8E22A5664C2E8C254CE30C4573E8332945C916C94F6DA91F8A655597D;500;301000;0;0;0;G
6B42534372987E144DC04B672786F14AC3BE760BAC0522AC78B0AACB4C6E41E3;50;;0;0;0;R
19AA298316FD9CC8E9F336E6D95E6CEDCB4CC6192E24490682570BFF60775BBA;30;913000;1;1;1;D
75D607B77C499774486BDC08BBBE85D5FDA2ACD7950A7F28ED177B619EF821E7;170;43000;0;0;0;G
72AE2E293E77945F125E0408E591EEAD4F58830069DB23D2344549C142F38C40;50;504000;0;0;1;R
72568AB093A49E682B6E50D8B975A87129EDC7C5EF64611834DAE47A826BD64D;50;43000;1;0;1;G
4BE1797B3A71E79A7C6ABDB221F18D3407DE0BFEB4AC3B1E59F98C065B4FA7CF;130;47000;0;0;0;G
36ACFA968902A344D7031617058A24F170F8C967690732A45386178A71FCD14B;217;178000;0;0;0;G
1E2F5EA9D950489FC03139FC97607F88F86F2F19AD597B9E5CBE44ACA898F671;77;836000;0;0;0;G
25D20CF7EB46AD4AB73C448AE1CF61FBA893D2BF9EB0D29FFDECBEADFEF39B15;40;246000;0;0;0;U
9276BB3230238F214AE01C8FF2EB38553A4D4157BB94B8258BC691E7BA4E3F43;40;377000;2;2;3;U
9166809207EF6F338B8E0C24548F7675FE39C011DE72CB3843BEA91652EA492E;75;822000;0;0;1;G
740D92722D69DBEB4C3EE1A28174D6215A491C09ED384EA07363D9FF91C05EAA;50;73000;0;0;0;G
60861850E71EED082900A3593F8F0FF3E91F87779CF551A2CE5ECC1DEEA7A1EC;30;86000;0;0;0;U
2B5E175F79595CA01EF5EC192847AA9E78E0FB5F6CAEDA25D16364619CA75260;141;879000;0;0;3;U
52AB4FFD01BFD4A805AA0D003C26C0EC1AA6306C5020D2D37320B02570F914D6;30;377000;0;0;0;D
7D190D74411229D3143D6F4D5526046DB34EB6D6053E7BF44C4880DFA26F2601;125;932000;0;0;0;G
B4F7AB1BFF50CAB689C5E1DB2889A21D81A0D481C8AD8E59FD784821C9A025F2;89;301000;0;0;2;G
5709962D004013857AA086B2F8F1220CFF04C130DA7633FFBB3D019D51EA95E8;50;504000;0;0;6;R
4BEE17A045E67F072B550395CC0D262952CE33C61FEC2DFC7C756C538B4289ED;890;850000;1;1;0;G
DF2CC79BD27B863073B1C2B2A1B4628F7226798885491971A8A5EC1E480526F2;50;800000;0;0;1;D
6B181DB990891381EB168B9549DDC054D71B88752466A2A51A44198423F2AF0F;488;613000;0;0;0;U
0A94676F77106D2ACE5F23375FC5AECA539778AB9197973306128B95DF86D0CC;40;947000;0;0;0;G
221F39088B2E11B85BC2008DCE0095BE4B435F1D33A70B90721949115E2E4FCF;500;746000;0;0;2;D
FBD2F238D3A9E02005EF4B7133CE6445CDE93D8BFDB3D7CC2EAE42A7FC3893AF;40;178000;3;0;0;G
9BCAC1EAD6AA51A0A0DD87B3D99443904D121840426A4CE7A7B3CDFD13E71CD0;235;49000;0;0;0;G
49031DE6CA6F965CC883E3585AD419E6FF09DD9457C9962BBC4F05C40FA48F6E;50;941000;0;0;0;G
B47E1D683C4B314966BF30662C24419794C54353197D00DF952BBE1B97515D25;500;710000;0;0;1;G
4625BEEDB4BB2A66F4815555D736E61C753DE4DAE497BED7D253A70368FB7A1E;890;967000;0;0;0;F
DA98AAB2D2D50A170BF3A17AA84B33C81D672A6D22743AA2110015F542FB1A32;79;944000;0;0;1;R
416A046CC8701027FAB1987B8F642303896DF44004A75937AD4F3709633B1707;50;650000;0;0;2;G
AB5718A6F67E5DB72CED39228482D2C790C933D9DB820AB0D2CC729949E2F2C2;40;285000;1;1;0;R
F7407DD34F7C0091E5CA34BC88F962EE2A6130A11F246EA7C18902E71D5D7ABE;500;746000;0;0;0;R
F49ACAE570058C2DD72F65CC6FEF36C9B4A861D31E29B54215F2AA84569FFF2D;143;301000;0;0;0;G
7D659126560BB72EED088788B60A6A7EB97DD10B12B39F70E698A4DA81D53790;50;782000;0;0;2;G
0D624A186B59A1DE34A4A79169BCBF0D6B49A238BF956616EDE657448714F843;160;178000;0;0;0;G
8906F2033E23372BEC6339954C56850B123CAA6E35808388AFB6E7C85733D393;890;956000;0;0;0;D
04CB78ECB1BDC36720B7E5E1ECA44B07622735DBC14B7CEE3D6C4344C3279740;50;219000;0;0;2;G
41A4DCD5FAE6D8B929D73A9577A77B64DDFDAA30E33348A5F34DFC4997518F63;50;827000;0;0;0;G
364EE54783E5B15F41720B8C4878F23A5F528D7AD0CBDB8B9D9D8B03033D3B6E;40;219000;0;0;0;G
5461D475EE0A7FEFCD08E40D3AA36D6DE21AE6FED358C1AC628839EE38120CFA;116;49000;0;0;2;G
6E11AFFD158E374C3C750E83E2D82940F492ABB07DB1F61E0F092097A5B3FC62;73;450000;0;0;0;F
02DCF26F07BC4266D00E8A2E201280BCCC7F8BC344454CBAC92A6C4EA1FB678C;50;733000;0;0;0;U
D21DFC61E9687D20605DB8DF099C22CEBFF5AF854442011D5851FA420A6009B8;107;871000;0;0;0;D
7073E02119F5ED6A076C175020A47FC9C3750D1649804297973CCB588357846F;83;777000;0;0;0;G
3BA70190A1DB823CF19DDB5D82D01F03DC88A114688FD7CC8F2DBCA753827FD0;50;377000;0;0;0;G
912B1874F190712EAA8F107553F5C57F32B474B47D0250911885A3F5A92E3FB3;40;919000;3;3;6;U
1A8B0B89B8173B07494273B1D94C21CEFA3B86CD3A8976CC743FBA6B03319D13;83;755000;0;0;1;G
D4CAC04BBB5D53EB9F166FDE33D6470FAAA4C98E7408BCFCC7C7CEEF1BC7F17D;82;311000;0;0;0;U
55CDADC2C936EBC7DDE4006572B36BC66F4FBD3C091381081D7EF24189DA8C89;85;377000;0;0;1;F
320E3FFF22F5486142A27CC215CA094E0D103A4C1A8F210F47B1E7366248A9DC;50;246000;0;0;1;G
